timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-07-12 00:00:00,0.0,20.8,0.0,0.0
2026-07-12 01:00:00,0.0,19.9,0.0,0.0
2026-07-12 02:00:00,0.0,19.2,0.0,0.0
2026-07-12 03:00:00,0.0,18.3,0.0,0.0
2026-07-12 04:00:00,0.0,17.5,0.0,0.0
2026-07-12 05:00:00,0.0,16.8,0.0,0.0
2026-07-12 06:00:00,7.0,16.4,0.0,36.0
2026-07-12 07:00:00,117.0,18.1,0.0,146.36
2026-07-12 08:00:00,304.0,20.3,0.0,198.64
2026-07-12 09:00:00,501.0,22.4,0.0,199.97
2026-07-12 10:00:00,681.0,24.8,0.0,199.98
2026-07-12 11:00:00,830.0,26.7,0.0,199.97
2026-07-12 12:00:00,935.0,28.3,0.0,199.97
2026-07-12 13:00:00,987.0,29.5,0.0,199.97
2026-07-12 14:00:00,982.0,30.4,0.0,199.98
2026-07-12 15:00:00,920.0,31.1,0.0,199.93
2026-07-12 16:00:00,810.0,31.3,0.0,199.93
2026-07-12 17:00:00,652.0,31.2,0.0,193.4
2026-07-12 18:00:00,465.0,30.8,0.0,116.13
2026-07-12 19:00:00,269.0,29.9,0.0,18.52
2026-07-12 20:00:00,88.0,28.8,0.0,0.0
2026-07-12 21:00:00,2.0,27.7,0.0,0.0
2026-07-12 22:00:00,0.0,25.4,0.0,0.0
2026-07-12 23:00:00,0.0,24.2,0.0,0.0
