timestamp,ghi_forecast,dni_forecast,dhi_forecast,temp_c,cloud_cover,production_mwh
2026-08-23 00:00:00,0.0,0.0,0.0,23.7,0.0,0.0
2026-08-23 01:00:00,0.0,0.0,0.0,21.9,0.0,0.0
2026-08-23 02:00:00,0.0,0.0,0.0,21.2,0.0,0.0
2026-08-23 03:00:00,0.0,0.0,0.0,20.0,0.0,0.0
2026-08-23 04:00:00,0.0,0.0,0.0,19.3,0.0,0.0
2026-08-23 05:00:00,0.0,0.0,0.0,18.8,0.0,0.0
2026-08-23 06:00:00,0.0,0.0,0.0,18.7,0.0,8.33
2026-08-23 07:00:00,40.0,218.4,18.0,19.9,0.0,91.85
2026-08-23 08:00:00,217.0,600.5,60.0,22.4,0.0,188.47
2026-08-23 09:00:00,428.0,765.7,81.0,23.9,0.0,199.9
2026-08-23 10:00:00,623.0,846.9,96.0,26.3,0.0,199.9
2026-08-23 11:00:00,782.0,894.0,105.0,28.7,0.0,199.9
2026-08-23 12:00:00,892.0,921.2,110.0,30.7,0.0,199.9
2026-08-23 13:00:00,943.0,931.7,113.0,32.2,0.0,199.9
2026-08-23 14:00:00,929.0,928.1,112.0,33.0,0.0,199.9
2026-08-23 15:00:00,854.0,910.8,109.0,33.5,0.0,199.97
2026-08-23 16:00:00,726.0,881.3,102.0,33.5,0.0,199.09
2026-08-23 17:00:00,552.0,826.1,91.0,33.2,0.02,159.12
2026-08-23 18:00:00,343.0,708.7,75.0,32.4,0.03,47.56
2026-08-23 19:00:00,135.0,492.6,46.0,29.9,0.03,1.7
2026-08-23 20:00:00,8.0,50.2,5.0,27.4,0.02,0.0
2026-08-23 21:00:00,0.0,0.0,0.0,26.1,0.02,0.0
2026-08-23 22:00:00,0.0,0.0,0.0,24.6,0.05,0.0
2026-08-23 23:00:00,0.0,0.0,0.0,23.4,0.01,0.0
