timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-07-01 00:00:00,0.0,24.5,0.0,0.0
2026-07-01 01:00:00,0.0,23.2,0.0,0.0
2026-07-01 02:00:00,0.0,22.1,0.0,0.0
2026-07-01 03:00:00,0.0,21.0,0.0,0.0
2026-07-01 04:00:00,0.0,19.8,0.0,0.0
2026-07-01 05:00:00,0.0,18.9,0.0,1.97
2026-07-01 06:00:00,12.0,18.8,0.0,51.29
2026-07-01 07:00:00,132.0,20.6,0.0,168.68
2026-07-01 08:00:00,320.0,22.8,0.0,199.89
2026-07-01 09:00:00,516.0,25.3,0.0,199.9
2026-07-01 10:00:00,696.0,27.1,0.0,199.9
2026-07-01 11:00:00,843.0,28.5,0.0,199.9
2026-07-01 12:00:00,946.0,29.7,0.0,199.9
2026-07-01 13:00:00,995.0,30.8,0.0,199.9
2026-07-01 14:00:00,988.0,31.6,0.0,199.9
2026-07-01 15:00:00,924.0,32.0,0.0,199.99
2026-07-01 16:00:00,807.0,32.2,0.0,199.9
2026-07-01 17:00:00,650.0,32.2,0.0,196.97
2026-07-01 18:00:00,465.0,31.8,0.0,122.19
2026-07-01 19:00:00,270.0,30.9,0.0,20.39
2026-07-01 20:00:00,92.0,29.4,0.0,0.0
2026-07-01 21:00:00,3.0,28.1,0.0,0.0
2026-07-01 22:00:00,0.0,26.5,0.0,0.0
2026-07-01 23:00:00,0.0,25.6,0.0,0.0
