timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-07-11 00:00:00,0.0,20.2,0.0,0.0
2026-07-11 01:00:00,0.0,19.3,0.0,0.0
2026-07-11 02:00:00,0.0,18.4,0.0,0.0
2026-07-11 03:00:00,0.0,17.7,0.0,0.0
2026-07-11 04:00:00,0.0,16.9,0.0,0.0
2026-07-11 05:00:00,0.0,16.3,0.0,0.63
2026-07-11 06:00:00,7.0,16.1,0.0,24.4
2026-07-11 07:00:00,116.0,17.1,0.0,132.47
2026-07-11 08:00:00,302.0,18.6,0.0,193.65
2026-07-11 09:00:00,500.0,20.6,0.0,199.97
2026-07-11 10:00:00,682.0,22.7,0.0,199.98
2026-07-11 11:00:00,835.0,24.8,0.0,199.98
2026-07-11 12:00:00,943.0,26.4,0.0,199.89
2026-07-11 13:00:00,999.0,27.5,0.0,195.7
2026-07-11 14:00:00,992.0,28.5,0.0,0.0
2026-07-11 15:00:00,931.0,29.5,0.0,0.0
2026-07-11 16:00:00,815.0,29.7,0.0,0.0
2026-07-11 17:00:00,658.0,29.5,0.0,0.0
2026-07-11 18:00:00,472.0,29.0,0.0,0.0
2026-07-11 19:00:00,273.0,28.4,0.0,0.0
2026-07-11 20:00:00,91.0,27.0,0.0,0.0
2026-07-11 21:00:00,2.0,25.5,0.0,0.0
2026-07-11 22:00:00,0.0,24.3,0.0,0.0
2026-07-11 23:00:00,0.0,22.4,0.0,0.0
